user_id,destination,length,veh_id,price,weather_id,color
USR0060882,"106.711561, 10.833821",452 km,BIKE_26410,50.0,1063,Red
USR0141335,"106.647253, 10.790444",217 km,BIKE_10031,13.0,1198,Blue
USR0138764,"105.816071, 21.027675",241 km,BIKE_04650,22.0,1147,White
USR0177714,"105.753424, 20.981907",187 km,BIKE_11368,30.0,1219,Black
USR0158065,"106.614558, 10.793862",414 km,BIKE_29399,35.0,1069,Beige
USR0034990,"106.667931, 10.746590",277 km,BIKE_13192,23.0,1180,Black
USR0174181,"106.643728, 10.778548",21 km,BIKE_25591,22.0,1213,Red
USR0010232,"106.733035, 10.750124",75 km,BIKE_31025,13.0,1150,Black
USR0026214,"106.783576, 10.892843",273 km,BIKE_07302,29.0,1201,White
USR0032409,"106.651111, 10.730192",67 km,BIKE_19357,24.0,1183,Unknown
USR0095613,"106.701818, 10.772360",461 km,BIKE_09188,36.0,1201,Black
USR0119171,"105.775457, 21.098951",476 km,BIKE_25007,21.0,1264,Red
USR0178750,"105.769744, 20.908307",90 km,BIKE_36218,9.0,1219,Black
USR0052725,"105.733412, 21.136193",334 km,BIKE_33656,21.0,1252,Red
USR0140851,"105.782030, 21.117668",250 km,BIKE_28413,58.0,1009,Green
USR0139372,"105.703597, 20.982315",334 km,BIKE_01723,8.0,1264,Black
USR0100894,"105.804636, 21.120988",299 km,BIKE_18997,49.0,1006,Silver
USR0099551,"105.756706, 21.169593",300 km,BIKE_04859,25.0,1150,White
USR0158262,"105.781072, 20.932064",204 km,BIKE_26410,50.0,1273,Red
USR0077092,"106.695688, 10.820387",88 km,BIKE_22109,21.0,1009,Grey
USR0063040,"105.793038, 21.172046",282 km,BIKE_13590,28.0,1210,White
USR0092457,"106.717188, 10.826490",150 km,BIKE_20387,8.0,1147,Green
USR0043511,"105.764119, 20.944324",419 km,BIKE_10887,14.0,1186,Silver
USR0142894,"105.801957, 21.119270",210 km,BIKE_09353,19.0,1009,Grey
USR0011094,"105.719407, 21.077490",403 km,BIKE_00501,27.0,1003,Black
USR0057410,"106.697861, 10.710846",285 km,BIKE_13215,10.0,1003,Red
USR0045423,"106.659215, 10.878064",57 km,BIKE_03014,16.0,1063,Red
USR0065193,"105.736826, 21.147408",58 km,BIKE_20363,11.0,1063,Blue
USR0061342,"105.880260, 21.037535",478 km,BIKE_15211,30.0,1213,White
USR0077440,"106.736232, 10.751302",60 km,BIKE_31378,26.0,1279,Black
USR0099520,"106.740783, 10.829227",239 km,BIKE_35889,17.0,1147,Blue
USR0012014,"106.734739, 10.871474",271 km,BIKE_31958,44.0,1243,Grey
USR0070316,"105.888209, 21.029607",41 km,BIKE_17902,28.0,1183,Black
USR0014435,"106.749140, 10.885571",276 km,BIKE_04528,29.0,1246,Unknown
USR0058706,"105.708378, 21.086555",326 km,BIKE_11243,28.0,1135,White
USR0156441,"106.633042, 10.775573",313 km,BIKE_35317,49.0,1210,White
USR0076244,"105.855770, 21.167432",456 km,BIKE_09397,38.0,1222,Black
USR0130953,"105.704780, 21.024714",273 km,BIKE_22482,42.0,1072,Silver
USR0198966,"105.761794, 20.951886",96 km,BIKE_32378,18.0,1069,Black
USR0072487,"106.601046, 10.736403",327 km,BIKE_10171,11.0,1006,Black
USR0010488,"106.696216, 10.710659",300 km,BIKE_25806,21.0,1219,Silver
USR0067746,"105.818803, 20.936674",393 km,BIKE_31404,24.0,1180,White
USR0093158,"106.767238, 10.721386",85 km,BIKE_16985,21.0,1219,Orange
USR0094566,"106.738649, 10.764333",368 km,BIKE_05226,9.0,1147,Black
USR0149097,"106.622490, 10.896462",166 km,BIKE_20935,22.0,1252,Red
USR0185618,"106.668145, 10.849124",81 km,BIKE_27618,40.0,1069,Brown
USR0018033,"105.841689, 21.053154",72 km,BIKE_11754,10.0,1192,Silver
USR0173026,"105.722547, 20.991865",306 km,BIKE_10969,22.0,1222,Red
USR0050744,"105.841433, 21.049101",370 km,BIKE_29442,31.0,1063,Silver
USR0000127,"106.754327, 10.766298",335 km,BIKE_29704,12.0,1171,Silver
USR0123514,"105.730107, 21.005453",27 km,BIKE_33028,9.0,1273,Black
USR0074570,"106.645404, 10.899415",237 km,BIKE_15080,12.0,1243,White
USR0114904,"106.690378, 10.738802",469 km,BIKE_29434,25.0,1153,Black
USR0097540,"105.837073, 21.026752",117 km,BIKE_00214,22.0,1252,Blue
USR0122036,"106.727495, 10.809175",46 km,BIKE_17873,28.0,1252,Red
USR0136621,"106.793544, 10.852324",168 km,BIKE_08622,17.0,1240,Grey
USR0168334,"105.785771, 21.117418",197 km,BIKE_33229,9.0,1201,Blue
USR0139346,"105.896733, 21.058556",396 km,BIKE_32051,19.0,1210,Gold
USR0107576,"105.854895, 21.123728",66 km,BIKE_17859,30.0,1225,Red
USR0020798,"106.696311, 10.805747",40 km,BIKE_27875,21.0,1252,Bronze
USR0112314,"106.719930, 10.769842",34 km,BIKE_38400,19.0,1201,Silver
USR0032048,"106.717809, 10.856271",231 km,BIKE_31468,45.0,1153,Black
USR0038357,"105.747193, 21.068731",272 km,BIKE_16113,22.0,1180,Silver
USR0107420,"105.759603, 21.069398",191 km,BIKE_25725,22.0,1153,Silver
USR0023580,"106.607578, 10.739673",103 km,BIKE_01819,23.0,1147,Black
USR0088218,"105.811636, 21.132246",478 km,BIKE_06216,46.0,1264,Orange
USR0132859,"105.710845, 21.038493",224 km,BIKE_14623,30.0,1072,White
USR0001094,"105.703997, 21.119640",143 km,BIKE_38584,47.0,1246,Blue
USR0159517,"105.773751, 21.048457",282 km,BIKE_28654,30.0,1030,Silver
USR0096451,"106.671332, 10.775954",27 km,BIKE_26717,21.0,1195,Silver
USR0041678,"105.753599, 21.172728",415 km,BIKE_08445,42.0,1237,Grey
USR0196084,"105.826521, 21.045945",455 km,BIKE_16658,27.0,1225,Black
USR0172738,"105.797663, 21.066913",393 km,BIKE_19391,30.0,1003,White
USR0164213,"106.724717, 10.703264",472 km,BIKE_26180,23.0,1069,Red
USR0172624,"105.853958, 20.993803",163 km,BIKE_33616,25.0,1063,Black
USR0126821,"106.766089, 10.853411",275 km,BIKE_10595,43.0,1006,Black
USR0169563,"106.787947, 10.861833",76 km,BIKE_23026,18.0,1063,Black
USR0178162,"105.746346, 21.131975",492 km,BIKE_29202,26.0,1204,Unknown
USR0054951,"106.648289, 10.823793",263 km,BIKE_34703,11.0,1153,White
USR0048822,"105.751581, 20.933781",164 km,BIKE_15109,50.0,1222,Silver
USR0197351,"105.828005, 21.087126",169 km,BIKE_16823,9.0,1153,Red
USR0043586,"106.701417, 10.809294",197 km,BIKE_22220,21.0,1201,Green
USR0100600,"106.666637, 10.728328",202 km,BIKE_01981,24.0,1264,Red
USR0181048,"105.797617, 21.193437",436 km,BIKE_17355,26.0,1066,Blue
USR0089196,"105.835479, 21.134410",133 km,BIKE_14224,37.0,1168,Grey
USR0089196,"106.761721, 10.843819",49 km,BIKE_35237,24.0,1240,Red
USR0036357,"105.866079, 20.980093",381 km,BIKE_31147,29.0,1009,Black
USR0069414,"106.637718, 10.894159",295 km,BIKE_25007,23.0,1273,Red
USR0037883,"106.613061, 10.842965",343 km,BIKE_35924,40.0,1066,Black
USR0039703,"105.700190, 21.080278",247 km,BIKE_15243,10.0,1087,Black
USR0008098,"106.741825, 10.716090",163 km,BIKE_12659,29.0,1204,Unknown
USR0030505,"105.764511, 20.951986",132 km,BIKE_31577,23.0,1264,White
USR0106989,"105.774087, 20.996372",290 km,BIKE_19746,18.0,1279,White
USR0172784,"106.727522, 10.881940",228 km,BIKE_05038,24.0,1000,Gold
USR0028369,"105.722619, 21.148556",391 km,BIKE_16809,26.0,1264,Black
USR0135794,"105.744198, 20.987463",243 km,BIKE_35746,43.0,1198,Silver
USR0000630,"106.744283, 10.704054",100 km,BIKE_31319,22.0,1168,Blue
USR0186902,"106.670893, 10.767937",59 km,BIKE_29782,29.0,1063,Grey
USR0138969,"105.843478, 21.093031",70 km,BIKE_36077,11.0,1069,White
USR0188892,"105.820452, 21.151982",76 km,BIKE_09132,26.0,1273,Red
USR0043454,"106.777427, 10.834986",277 km,BIKE_03820,23.0,1150,Red
USR0146182,"106.654328, 10.871947",470 km,BIKE_09480,43.0,1009,Black
USR0132042,"106.708758, 10.809750",307 km,BIKE_06081,25.0,1189,Black
USR0028744,"105.729735, 21.037416",320 km,BIKE_02697,27.0,1063,Black
USR0017159,"105.817288, 21.128698",401 km,BIKE_37077,30.0,1009,Red
USR0166384,"105.763363, 20.950813",414 km,BIKE_20060,35.0,1264,Black
