trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
hanoi_9684072_trip_56,14:55:00,14:55:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_56,14:57:30,14:57:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_56,15:00:00,15:00:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_56,15:02:30,15:02:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_56,15:05:00,15:05:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_56,15:07:30,15:07:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_56,15:10:00,15:10:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_56,15:12:30,15:12:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_56,15:15:00,15:15:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_56,15:17:30,15:17:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_57,15:00:00,15:00:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_57,15:02:30,15:02:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_57,15:05:00,15:05:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_57,15:07:30,15:07:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_57,15:10:00,15:10:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_57,15:12:30,15:12:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_57,15:15:00,15:15:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_57,15:17:30,15:17:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_57,15:20:00,15:20:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_57,15:22:30,15:22:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_57,15:25:00,15:25:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_57,15:27:30,15:27:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_58,15:10:00,15:10:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_58,15:12:30,15:12:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_58,15:15:00,15:15:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_58,15:17:30,15:17:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_58,15:20:00,15:20:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_58,15:22:30,15:22:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_58,15:25:00,15:25:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_58,15:27:30,15:27:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_58,15:30:00,15:30:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_58,15:32:30,15:32:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_58,15:35:00,15:35:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_58,15:37:30,15:37:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_59,15:20:00,15:20:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_59,15:22:30,15:22:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_59,15:25:00,15:25:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_59,15:27:30,15:27:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_59,15:30:00,15:30:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_59,15:32:30,15:32:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_59,15:35:00,15:35:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_59,15:37:30,15:37:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_59,15:40:00,15:40:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_59,15:42:30,15:42:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_59,15:45:00,15:45:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_59,15:47:30,15:47:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_60,15:30:00,15:30:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_60,15:32:30,15:32:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_60,15:35:00,15:35:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_60,15:37:30,15:37:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_60,15:40:00,15:40:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_60,15:42:30,15:42:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_60,15:45:00,15:45:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_60,15:47:30,15:47:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_60,15:50:00,15:50:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_60,15:52:30,15:52:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_60,15:55:00,15:55:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_60,15:57:30,15:57:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_61,15:40:00,15:40:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_61,15:42:30,15:42:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_61,15:45:00,15:45:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_61,15:47:30,15:47:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_61,15:50:00,15:50:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_61,15:52:30,15:52:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_61,15:55:00,15:55:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_61,15:57:30,15:57:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_61,16:00:00,16:00:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_61,16:02:30,16:02:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_61,16:05:00,16:05:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_61,16:07:30,16:07:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_62,15:50:00,15:50:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_62,15:52:30,15:52:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_62,15:55:00,15:55:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_62,15:57:30,15:57:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_62,16:00:00,16:00:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_62,16:02:30,16:02:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_62,16:05:00,16:05:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_62,16:07:30,16:07:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_62,16:10:00,16:10:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_62,16:12:30,16:12:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_62,16:15:00,16:15:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_62,16:17:30,16:17:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_63,16:00:00,16:00:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_63,16:02:30,16:02:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_63,16:05:00,16:05:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_63,16:07:30,16:07:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_63,16:10:00,16:10:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_63,16:12:30,16:12:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_63,16:15:00,16:15:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_63,16:17:30,16:17:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_63,16:20:00,16:20:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_63,16:22:30,16:22:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_63,16:25:00,16:25:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_63,16:27:30,16:27:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_64,16:10:00,16:10:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_64,16:12:30,16:12:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_64,16:15:00,16:15:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_64,16:17:30,16:17:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_64,16:20:00,16:20:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_64,16:22:30,16:22:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_64,16:25:00,16:25:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_64,16:27:30,16:27:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_64,16:30:00,16:30:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_64,16:32:30,16:32:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_64,16:35:00,16:35:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_64,16:37:30,16:37:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_65,16:20:00,16:20:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_65,16:22:30,16:22:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_65,16:25:00,16:25:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_65,16:27:30,16:27:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_65,16:30:00,16:30:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_65,16:32:30,16:32:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_65,16:35:00,16:35:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_65,16:37:30,16:37:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_65,16:40:00,16:40:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_65,16:42:30,16:42:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_65,16:45:00,16:45:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_65,16:47:30,16:47:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_66,16:30:00,16:30:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_66,16:32:30,16:32:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_66,16:35:00,16:35:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_66,16:37:30,16:37:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_66,16:40:00,16:40:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_66,16:42:30,16:42:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_66,16:45:00,16:45:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_66,16:47:30,16:47:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_66,16:50:00,16:50:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_66,16:52:30,16:52:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_66,16:55:00,16:55:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_66,16:57:30,16:57:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_67,16:40:00,16:40:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_67,16:42:30,16:42:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_67,16:45:00,16:45:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_67,16:47:30,16:47:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_67,16:50:00,16:50:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_67,16:52:30,16:52:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_67,16:55:00,16:55:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_67,16:57:30,16:57:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_67,17:00:00,17:00:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_67,17:02:30,17:02:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_67,17:05:00,17:05:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_67,17:07:30,17:07:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_68,16:50:00,16:50:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_68,16:52:30,16:52:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_68,16:55:00,16:55:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_68,16:57:30,16:57:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_68,17:00:00,17:00:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_68,17:02:30,17:02:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_68,17:05:00,17:05:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_68,17:07:30,17:07:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_68,17:10:00,17:10:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_68,17:12:30,17:12:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_68,17:15:00,17:15:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_68,17:17:30,17:17:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_69,17:00:00,17:00:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_69,17:02:30,17:02:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_69,17:05:00,17:05:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_69,17:07:30,17:07:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_69,17:10:00,17:10:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_69,17:12:30,17:12:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_69,17:15:00,17:15:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_69,17:17:30,17:17:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_69,17:20:00,17:20:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_69,17:22:30,17:22:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_69,17:25:00,17:25:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_69,17:27:30,17:27:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_70,17:10:00,17:10:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_70,17:12:30,17:12:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_70,17:15:00,17:15:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_70,17:17:30,17:17:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_70,17:20:00,17:20:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_70,17:22:30,17:22:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_70,17:25:00,17:25:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_70,17:27:30,17:27:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_70,17:30:00,17:30:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_70,17:32:30,17:32:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_70,17:35:00,17:35:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_70,17:37:30,17:37:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_71,17:20:00,17:20:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_71,17:22:30,17:22:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_71,17:25:00,17:25:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_71,17:27:30,17:27:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_71,17:30:00,17:30:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_71,17:32:30,17:32:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_71,17:35:00,17:35:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_71,17:37:30,17:37:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_71,17:40:00,17:40:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_71,17:42:30,17:42:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_71,17:45:00,17:45:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_71,17:47:30,17:47:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_72,17:30:00,17:30:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_72,17:32:30,17:32:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_72,17:35:00,17:35:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_72,17:37:30,17:37:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_72,17:40:00,17:40:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_72,17:42:30,17:42:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_72,17:45:00,17:45:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_72,17:47:30,17:47:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_72,17:50:00,17:50:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_72,17:52:30,17:52:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_72,17:55:00,17:55:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_72,17:57:30,17:57:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_73,17:40:00,17:40:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_73,17:42:30,17:42:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_73,17:45:00,17:45:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_73,17:47:30,17:47:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_73,17:50:00,17:50:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_73,17:52:30,17:52:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_73,17:55:00,17:55:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_73,17:57:30,17:57:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_73,18:00:00,18:00:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_73,18:02:30,18:02:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_73,18:05:00,18:05:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_73,18:07:30,18:07:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_74,17:50:00,17:50:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_74,17:52:30,17:52:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_74,17:55:00,17:55:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_74,17:57:30,17:57:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_74,18:00:00,18:00:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_74,18:02:30,18:02:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_74,18:05:00,18:05:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_74,18:07:30,18:07:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_74,18:10:00,18:10:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_74,18:12:30,18:12:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_74,18:15:00,18:15:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_74,18:17:30,18:17:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_75,18:00:00,18:00:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_75,18:02:30,18:02:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_75,18:05:00,18:05:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_75,18:07:30,18:07:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_75,18:10:00,18:10:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_75,18:12:30,18:12:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_75,18:15:00,18:15:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_75,18:17:30,18:17:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_75,18:20:00,18:20:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_75,18:22:30,18:22:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_75,18:25:00,18:25:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_75,18:27:30,18:27:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_76,18:10:00,18:10:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_76,18:12:30,18:12:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_76,18:15:00,18:15:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_76,18:17:30,18:17:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_76,18:20:00,18:20:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_76,18:22:30,18:22:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_76,18:25:00,18:25:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_76,18:27:30,18:27:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_76,18:30:00,18:30:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_76,18:32:30,18:32:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_76,18:35:00,18:35:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_76,18:37:30,18:37:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_77,18:20:00,18:20:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_77,18:22:30,18:22:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_77,18:25:00,18:25:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_77,18:27:30,18:27:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_77,18:30:00,18:30:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_77,18:32:30,18:32:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_77,18:35:00,18:35:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_77,18:37:30,18:37:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_77,18:40:00,18:40:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_77,18:42:30,18:42:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_77,18:45:00,18:45:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_77,18:47:30,18:47:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_78,18:30:00,18:30:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_78,18:32:30,18:32:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_78,18:35:00,18:35:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_78,18:37:30,18:37:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_78,18:40:00,18:40:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_78,18:42:30,18:42:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_78,18:45:00,18:45:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_78,18:47:30,18:47:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_78,18:50:00,18:50:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_78,18:52:30,18:52:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_78,18:55:00,18:55:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_78,18:57:30,18:57:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_79,18:40:00,18:40:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_79,18:42:30,18:42:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_79,18:45:00,18:45:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_79,18:47:30,18:47:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_79,18:50:00,18:50:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_79,18:52:30,18:52:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_79,18:55:00,18:55:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_79,18:57:30,18:57:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_79,19:00:00,19:00:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_79,19:02:30,19:02:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_79,19:05:00,19:05:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_79,19:07:30,19:07:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_80,18:50:00,18:50:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_80,18:52:30,18:52:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_80,18:55:00,18:55:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_80,18:57:30,18:57:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_80,19:00:00,19:00:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_80,19:02:30,19:02:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_80,19:05:00,19:05:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_80,19:07:30,19:07:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_80,19:10:00,19:10:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_80,19:12:30,19:12:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_80,19:15:00,19:15:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_80,19:17:30,19:17:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_81,19:00:00,19:00:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_81,19:02:30,19:02:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_81,19:05:00,19:05:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_81,19:07:30,19:07:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_81,19:10:00,19:10:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_81,19:12:30,19:12:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_81,19:15:00,19:15:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_81,19:17:30,19:17:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_81,19:20:00,19:20:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_81,19:22:30,19:22:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_81,19:25:00,19:25:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_81,19:27:30,19:27:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_82,19:10:00,19:10:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_82,19:12:30,19:12:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_82,19:15:00,19:15:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_82,19:17:30,19:17:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_82,19:20:00,19:20:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_82,19:22:30,19:22:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_82,19:25:00,19:25:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_82,19:27:30,19:27:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_82,19:30:00,19:30:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_82,19:32:30,19:32:30,osm_node_6819506979,9,0,0
hanoi_9684072_trip_82,19:35:00,19:35:00,osm_node_6819506980,10,0,0
hanoi_9684072_trip_82,19:37:30,19:37:30,osm_node_6819506969,11,0,0
hanoi_9684072_trip_83,19:20:00,19:20:00,osm_node_6819506958,0,0,0
hanoi_9684072_trip_83,19:22:30,19:22:30,osm_node_6544495085,1,0,0
hanoi_9684072_trip_83,19:25:00,19:25:00,osm_node_6819506961,2,0,0
hanoi_9684072_trip_83,19:27:30,19:27:30,osm_node_6819506962,3,0,0
hanoi_9684072_trip_83,19:30:00,19:30:00,osm_node_6819506963,4,0,0
hanoi_9684072_trip_83,19:32:30,19:32:30,osm_node_6819506964,5,0,0
hanoi_9684072_trip_83,19:35:00,19:35:00,osm_node_6544472081,6,0,0
hanoi_9684072_trip_83,19:37:30,19:37:30,osm_node_6544472080,7,0,0
hanoi_9684072_trip_83,19:40:00,19:40:00,osm_node_6819506967,8,0,0
hanoi_9684072_trip_83,19:42:30,19:42:30,osm_node_6819506979,9,0,0
